id,query,hits@5,label candidates,code@1,code@2,code@3,code@4,code@5
43,converting epoch time with milliseconds to datetime,2,"datetime.datetime.fromtimestamp(s).strftime('%Y-%m-%d %H:%M:%S.%f') <EOC> time.strftime('%Y-%m-%d %H:%M:%S', time.gmtime(1236472051807 / 1000.0))",datetime.datetime.fromtimestamp(s).strftime('%Y-%m-%d %H:%M:%S.%f'),"datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')","struct.unpack('!f', '470FC614'.decode('hex'))[0]","time.strftime('%Y-%m-%d %H:%M:%S', time.gmtime(1236472051807 / 1000.0))","time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))"
230,regex to get all text outside of brackets,2,"re.findall('(.*?)\\[.*?\\]', example_str) <EOC> re.findall('(.*?)(?:\\[.*?\\]|$)', example_str)","re.findall('(.+?):(.+?)\\b ?', text)",text.split(),"re.findall('(.*?)\\[.*?\\]', example_str)","re.findall('(.*?)(?:\\[.*?\\]|$)', example_str)","re.findall('Test([0-9.]*[0-9]+)', text)"
196,Sort a list of dicts by dict values,2,"mylist.sort(key=lambda x: x['title']) <EOC> l.sort(key=lambda x: x['title']) <EOC> l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))","sorted(list(x.items()), key=lambda pair: pair[1], reverse=True)",list_of_dicts.sort(key=operator.itemgetter('age')),"l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))",list_of_dicts.sort(key=operator.itemgetter('name')),mylist.sort(key=lambda x: x['title'])
289,Python - How to declare and add items to an array?,2,my_dict.update({'third_key': 1}) <EOC> my_list = [] <EOC> my_list.append(12),my_list.append(12),lst = [Object() for i in range(100)],lst = [Object() for _ in range(100)],"myList.insert(0, 'wuggah')",my_list = []
54,"Python, Pandas : write content of DataFrame into text File",2,"np.savetxt('c:\\data\\np.txt', df.values, fmt='%d') <EOC> df.to_csv('c:\\data\\pandas.txt', header=None, index=None, sep=' ', mode='a')","df.to_csv('c:\\data\\pandas.txt', header=None, index=None, sep=' ', mode='a')","df.to_csv(filename, index=False)","np.savetxt('c:\\data\\np.txt', df.values, fmt='%d')","pprint.pprint(dataobject, logFile)","open(filename, 'w').close()"
166,Base64 encoding in Python 3,2,encoded = base64.b64encode('data to be encoded') <EOC> encoded = 'data to be encoded'.encode('ascii'),"base64.b64encode(bytes('your string', 'utf-8'))",encoded = base64.b64encode('data to be encoded'),encoded = 'data to be encoded'.encode('ascii'),bytes.fromhex('4a4b4c').decode('utf-8'),raw_byte_string.decode('unicode_escape')
50,How do you modify sys.path in Google App Engine (Python)?,2,"sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps')) <EOC> sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))",sys.path.append('/path/to/whatever'),"sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps'))","sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))",os.path.isabs(my_path),os.path.basename(os.path.dirname(os.path.realpath(__file__)))
329,How do I sort a list of dictionaries by values of the dictionary in Python?,2,"newlist = sorted(list_to_be_sorted, key=lambda k: k['name']) <EOC> newlist = sorted(l, key=itemgetter('name'), reverse=True) <EOC> list_of_dicts.sort(key=operator.itemgetter('name')) <EOC> list_of_dicts.sort(key=operator.itemgetter('age'))",list_of_dicts.sort(key=operator.itemgetter('name')),list_of_dicts.sort(key=operator.itemgetter('age')),"l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))",mylist.sort(key=lambda x: x['title']),"sorted(list(x.items()), key=lambda pair: pair[1], reverse=True)"
82,Initialize a list of objects in Python,2,lst = [Object() for _ in range(100)] <EOC> lst = [Object() for i in range(100)],lst = [Object() for _ in range(100)],lst = [Object() for i in range(100)],my_list.append(12),my_list = [],type(i)
47,How can I combine dictionaries with the same keys in python?,2,"dict((k, [d[k] for d in dicts]) for k in dicts[0]) <EOC> {k: [d[k] for d in dicts] for k in dicts[0]}","dict((k, [d[k] for d in dicts]) for k in dicts[0])","res = dict((v, k) for k, v in a.items())",{k: [d[k] for d in dicts] for k in dicts[0]},sorted(o.items()),"dict([('Name', 'Joe'), ('Age', 22)])"
55,how to get the last part of a string before a certain character?,2,"print(x.rpartition('-')[0]) <EOC> print(x.rsplit('-', 1)[0])",'abcd}def}'.rfind('}'),"s.split(' ', 4)",print(x.rpartition('-')[0]),"print(x.rsplit('-', 1)[0])","re.search('\\[(.*)\\]', your_string).group(1)"
148,Click a href button with selenium and python?,3,driver.find_element_by_partial_link_text('Send').click() <EOC> driver.findElement(By.linkText('Send InMail')).click() <EOC> driver.find_element_by_link_text('Send InMail').click(),self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),"browser.execute_script(""document.getElementById('XYZ').value+='1'"")",driver.find_element_by_partial_link_text('Send').click(),driver.find_element_by_link_text('Send InMail').click(),driver.findElement(By.linkText('Send InMail')).click()
307,Find all files in directory with extension .txt,3,"os.chdir('/mydir')
for file in glob.glob('*.txt'):
    pass <EOC> for file in os.listdir('/mydir'):
    if file.endswith('.txt'):
        pass <EOC> for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass","for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass","os.chdir('/mydir')
for file in glob.glob('*.txt'):
    pass","for file in os.listdir('/mydir'):
    if file.endswith('.txt'):
        pass",print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass"
231,Matching multiple regex patterns with the alternation operator?,3,"re.findall('\\(.+?\\)|\\w', '(zyx)bc') <EOC> re.findall('\\((.*?)\\)|(\\w)', '(zyx)bc') <EOC> re.findall('\\(.*?\\)|\\w', '(zyx)bc')","re.findall('\\((.*?)\\)|(\\w)', '(zyx)bc')","re.findall('\\(.+?\\)|\\w', '(zyx)bc')","re.findall('\\(.*?\\)|\\w', '(zyx)bc')",[x.strip() for x in '2.MATCHES $$TEXT$$ STRING'.split('$$TEXT$$')],"re.findall('(.*?)(?:\\[.*?\\]|$)', example_str)"
67,String Formatting in Python 3,3,"""""""({:d} goals, ${:d})"""""".format(self.goals, self.penalties) <EOC> """"""({} goals, ${})"""""".format(self.goals, self.penalties) <EOC> """"""({0.goals} goals, ${0.penalties})"""""".format(self)","""""""({0.goals} goals, ${0.penalties})"""""".format(self)","answer = str(round(answer, 2))","""""""({:d} goals, ${:d})"""""".format(self.goals, self.penalties)","""""""({} goals, ${})"""""".format(self.goals, self.penalties)","print('%*s : %*s' % (20, 'Python', 20, 'Very Good'))"
87,check if a directory exists and create it if necessary,3,"if (not os.path.exists(directory)):
    os.makedirs(directory) <EOC> try:
    os.makedirs(path)
except OSError:
    if (not os.path.isdir(path)):
        raise <EOC> distutils.dir_util.mkpath(path) <EOC> try:
    os.makedirs(path)
except OSError as exception:
    if (exception.errno != errno.EEXIST):
        raise","if (not os.path.exists(directory)):
    os.makedirs(directory)","try:
    os.makedirs(path)
except OSError:
    if (not os.path.isdir(path)):
        raise","try:
    os.makedirs(path)
except OSError as exception:
    if (exception.errno != errno.EEXIST):
        raise",shutil.rmtree('/folder_name'),os.chdir(owd)
215,inverse of zip,3,"zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)]) <EOC> zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)]) <EOC> result = ([a for (a, b) in original], [b for (a, b) in original]) <EOC> result = ((a for (a, b) in original), (b for (a, b) in original)) <EOC> zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)]) <EOC> map(None, *[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)])","b.append((a[0][0], a[0][2]))","result = ([a for (a, b) in original], [b for (a, b) in original])","[val for pair in zip(l1, l2) for val in pair]","result = ((a for (a, b) in original), (b for (a, b) in original))","zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)])"
96,Efficient way to find the largest key in a dictionary with non-zero value,3,"max(k for k, v in x.items() if v != 0) <EOC> (k for k, v in x.items() if v != 0) <EOC> max(k for k, v in x.items() if v != 0)","max(k for k, v in x.items() if v != 0)","(k for k, v in x.items() if v != 0)","res = dict((v, k) for k, v in a.items())",list(dict.keys())[-1],len(list(yourdict.keys()))
94,count the occurrences of a list item,4,"l.count('a') <EOC> Counter(l) <EOC> [[x, l.count(x)] for x in set(l)] <EOC> dict(((x, l.count(x)) for x in set(l))) <EOC> l.count('b')",Counter(l),"[[x, l.count(x)] for x in set(l)]","dict(((x, l.count(x)) for x in set(l)))","[sum(l[:i]) for i, _ in enumerate(l)]",l.count('a')
242,find out if a Python object is a string,5,"isinstance(obj, str) <EOC> isinstance(o, str) <EOC> (type(o) is str) <EOC> isinstance(o, str) <EOC> isinstance(obj_to_test, str)","isinstance(obj, str)","isinstance(o, str)","isinstance(obj_to_test, str)",(type(o) is str),print(type(variable_name))
