id,query,hits@5,label candidates,code@1,code@2,code@3,code@4,code@5
47,How can I combine dictionaries with the same keys in python?,2,"dict((k, [d[k] for d in dicts]) for k in dicts[0]) <EOC> {k: [d[k] for d in dicts] for k in dicts[0]}","dict((k, [d[k] for d in dicts]) for k in dicts[0])",{k: [d[k] for d in dicts] for k in dicts[0]},"res = dict((v, k) for k, v in a.items())",{i: d[i] for i in d if i != 'c'},len(set(open(yourdictfile).read().split()))
68,Convert list of lists to list of integers,2,[int(''.join(str(d) for d in x)) for x in L] <EOC> [''.join(str(d) for d in x) for x in L] <EOC> L = [int(''.join([str(y) for y in x])) for x in L],[int(''.join(str(d) for d in x)) for x in L],L = [int(''.join([str(y) for y in x])) for x in L],"[y for x in data for y in (x if isinstance(x, list) else [x])]",[sum(row[i] for row in array) for i in range(len(array[0]))],[[sum(item) for item in zip(*items)] for items in zip(*data)]
307,Find all files in directory with extension .txt,2,"os.chdir('/mydir')
for file in glob.glob('*.txt'):
    pass <EOC> for file in os.listdir('/mydir'):
    if file.endswith('.txt'):
        pass <EOC> for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass",print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),"for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass","for file in os.listdir('/mydir'):
    if file.endswith('.txt'):
        pass",os.path.splitext(filename)[0],"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass"
309,loop through an IP address range,2,"for i in range(256):
    for j in range(256):
        ip = ('192.168.%d.%d' % (i, j))
        print(ip) <EOC> for (i, j) in product(list(range(256)), list(range(256))):
    pass <EOC> generator = iter_iprange('192.168.1.1', '192.168.255.255', step=1)","generator = iter_iprange('192.168.1.1', '192.168.255.255', step=1)","for i in range(256):
    for j in range(256):
        ip = ('192.168.%d.%d' % (i, j))
        print(ip)","ip = re.findall('[0-9]+(?:\\.[0-9]+){3}', s)","print(socket.getaddrinfo('google.com', 80))","sum(1 << i for i, b in enumerate(x) if b)"
164,How to call a shell script from python code?,2,subprocess.call(['./test.sh']) <EOC> subprocess.call(['notepad']),subprocess.call(['./test.sh']),subprocess.call(['notepad']),"subprocess.Popen(['background-process', 'arguments'])","os.system('powershell.exe', 'script.ps1')","os.system('gnome-terminal -e \'bash -c ""sudo apt-get update; exec bash""\'')"
155,Removing duplicates in lists,2,list(set(t)) <EOC> list(set(source_list)) <EOC> list(OrderedDict.fromkeys('abracadabra')),"list(dict((x[0], x) for x in L).values())",list(set(t)),list(set(source_list)),"[k for k, v in list(Counter(mylist).items()) if v > 1]","[[x, l.count(x)] for x in set(l)]"
50,How do you modify sys.path in Google App Engine (Python)?,2,"sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps')) <EOC> sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))","sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps'))",sys.path.append('/path/to/whatever'),"sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))",os.path.basename(os.path.dirname(os.path.realpath(__file__))),distutils.dir_util.mkpath(path)
54,"Python, Pandas : write content of DataFrame into text File",2,"np.savetxt('c:\\data\\np.txt', df.values, fmt='%d') <EOC> df.to_csv('c:\\data\\pandas.txt', header=None, index=None, sep=' ', mode='a')","df.to_csv(filename, index=False)","df.to_csv('c:\\data\\pandas.txt', header=None, index=None, sep=' ', mode='a')","np.savetxt('c:\\data\\np.txt', df.values, fmt='%d')","open(filename, 'w').close()","file = open('Output.txt', 'a')"
60,loop over files,2,"for fn in os.listdir('.'):
    if os.path.isfile(fn):
        pass <EOC> for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass","for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass","for fn in os.listdir('.'):
    if os.path.isfile(fn):
        pass","for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass","for file in os.listdir('/mydir'):
    if file.endswith('.txt'):
        pass",os.path.splitext(filename)[0]
117,"in Numpy, how to zip two 2-D arrays?",2,"np.array([zip(x, y) for x, y in zip(a, b)]) <EOC> np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)","np.array([zip(x, y) for x, y in zip(a, b)])","np.vstack((A, B))","np.vstack((a, b))","np.concatenate((A, B))","np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)"
231,Matching multiple regex patterns with the alternation operator?,3,"re.findall('\\(.+?\\)|\\w', '(zyx)bc') <EOC> re.findall('\\((.*?)\\)|(\\w)', '(zyx)bc') <EOC> re.findall('\\(.*?\\)|\\w', '(zyx)bc')","re.findall('\\(.+?\\)|\\w', '(zyx)bc')","re.findall('\\(.*?\\)|\\w', '(zyx)bc')","re.findall('\\((.*?)\\)|(\\w)', '(zyx)bc')","re.findall('(.+?):(.+?)\\b ?', text)","re.split(' +', 'hello world sample text')"
203,get item's position in a list,3,"[i for (i, x) in enumerate(testlist) if (x == 1)] <EOC> [i for (i, x) in enumerate(testlist) if (x == 1)] <EOC> for i in [i for (i, x) in enumerate(testlist) if (x == 1)]:
    pass <EOC> for i in (i for (i, x) in enumerate(testlist) if (x == 1)):
    pass <EOC> gen = (i for (i, x) in enumerate(testlist) if (x == 1))
for i in gen:
    pass <EOC> print(testlist.index(element)) <EOC> try:
    print(testlist.index(element))
except ValueError:
    pass","[index for index, item in enumerate(thelist) if item[0] == '332']",print(testlist.index(element)),"[i for i, j in enumerate(myList) if 'how' in j.lower() or 'what' in j.lower()]","[i for (i, x) in enumerate(testlist) if (x == 1)]","l.sort(key=lambda t: len(t[1]), reverse=True)"
23,download a file over HTTP,3,"urllib.request.urlretrieve('http://www.example.com/songs/mp3.mp3', 'mp3.mp3') <EOC> u = urllib.request.urlopen(url)
f = open(file_name, 'wb')
meta = u.info()
file_size = int(meta.getheaders('Content-Length')[0])
print(('Downloading: %s Bytes: %s' % (file_name, file_size)))
file_size_dl = 0
block_sz = 8192
while True:
    buffer = u.read(block_sz)
    if (not buffer):
        break
    file_size_dl += len(buffer)
    f.write(buffer)
    status = ('%10d  [%3.2f%%]' % (file_size_dl, ((file_size_dl * 100.0) / file_size)))
    status = (status + (chr(8) * (len(status) + 1)))
    print(status, end=' ')
f.close() <EOC> response = urllib.request.urlopen('http://www.example.com/')
html = response.read() <EOC> r = requests.get(url) <EOC> response = requests.get(url, stream=True)
with open('10MB', 'wb') as handle:
    for data in tqdm(response.iter_content()):
        handle.write(data)","urllib.request.urlretrieve(url, file_name)",r = requests.get(url),"urllib.request.urlretrieve('http://www.example.com/songs/mp3.mp3', 'mp3.mp3')","response = urllib.request.urlopen('http://www.example.com/')
html = response.read()","open(path, 'r')"
96,Efficient way to find the largest key in a dictionary with non-zero value,3,"max(k for k, v in x.items() if v != 0) <EOC> (k for k, v in x.items() if v != 0) <EOC> max(k for k, v in x.items() if v != 0)","max(k for k, v in x.items() if v != 0)",list(dict.keys())[-1],len(list(yourdict.keys())),"(k for k, v in x.items() if v != 0)","max(lis, key=itemgetter(1))[0]"
148,Click a href button with selenium and python?,3,driver.find_element_by_partial_link_text('Send').click() <EOC> driver.findElement(By.linkText('Send InMail')).click() <EOC> driver.find_element_by_link_text('Send InMail').click(),driver.find_element_by_link_text('Send InMail').click(),driver.findElement(By.linkText('Send InMail')).click(),driver.find_element_by_partial_link_text('Send').click(),self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),driver.execute_script('return document.documentElement.outerHTML;')
215,inverse of zip,3,"zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)]) <EOC> zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)]) <EOC> result = ([a for (a, b) in original], [b for (a, b) in original]) <EOC> result = ((a for (a, b) in original), (b for (a, b) in original)) <EOC> zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)]) <EOC> map(None, *[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)])","[val for pair in zip(l1, l2) for val in pair]","zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)])","print(concatenate((a, b), axis=0))","print(concatenate((a, b), axis=1))","zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)])"
196,Sort a list of dicts by dict values,3,"mylist.sort(key=lambda x: x['title']) <EOC> l.sort(key=lambda x: x['title']) <EOC> l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))",mylist.sort(key=lambda x: x['title']),list_of_dicts.sort(key=operator.itemgetter('name')),l.sort(key=lambda x: x['title']),"l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))",list_of_dicts.sort(key=operator.itemgetter('age'))
94,count the occurrences of a list item,5,"l.count('a') <EOC> Counter(l) <EOC> [[x, l.count(x)] for x in set(l)] <EOC> dict(((x, l.count(x)) for x in set(l))) <EOC> l.count('b')","[[x, l.count(x)] for x in set(l)]",Counter(l),"dict(((x, l.count(x)) for x in set(l)))",l.count('b'),l.count('a')
242,find out if a Python object is a string,5,"isinstance(obj, str) <EOC> isinstance(o, str) <EOC> (type(o) is str) <EOC> isinstance(o, str) <EOC> isinstance(obj_to_test, str)","isinstance(obj, str)","isinstance(o, str)",(type(o) is str),"isinstance(obj_to_test, str)",print(type(variable_name))
295,determine the variable type,5,type(i) <EOC> type(v) <EOC> type(v) <EOC> type(v) <EOC> type(v) <EOC> print(type(variable_name)),print(type(variable_name)),type(v),(type(o) is str),"isinstance(obj, str)","isinstance(o, str)"
